episode,av_g_reward,av_legit_traffic,av_total_load
0,0.51847933230809173,0.7184793323080918,14.462801135711498
1,0.10097447533513151,0.10097447533513151,11.245121175167881
2,0.028935230079141182,0.22893523007914113,11.982552536565562
3,0.075303117573918207,0.26074026772500158,9.2475245075212165
4,0.058452007928671113,0.22240347861244172,9.0870093078882554
5,-0.046659306456764915,0.057149197650319929,11.010696946783479
6,-2.0218269499022377e-05,0.16528945512636167,13.66331611353282
7,0.28591696975934011,0.45231902664793716,15.696782790942468
8,0.035498630586469612,0.36396470694258232,14.90779151801836
9,0.12731823676380014,0.23071772804142135,12.524904499781623
10,-0.038251041112650812,0.086371543947812171,10.883133383602354
11,0.11939633757110887,0.22339101957475505,13.626716249447949
12,0.037242575873853469,0.19319739676147318,13.36677828961345
13,0.05394566205063038,0.19287785955962167,12.535216732810301
14,0.13963688838928537,0.31063475839112875,11.930427907488227
15,0.23051992165675533,0.23051992165675533,10.16137102012484
16,-0.024694295730442434,0.11017546911885975,9.6914713686254146
17,0.0088555749857985137,0.11046019375797445,10.713146951276654
18,0.080537608154725965,0.18081043200179553,11.849542048363054
19,0.26541519306277417,0.36541519306277415,14.820865129676823
20,0.36148421163691247,0.5288419372284201,14.623182589620004
21,0.12762054174803483,0.23616283314456393,13.139131282954002
22,-0.042154196250182061,0.082799009280685773,10.634665856184281
23,0.14539515996463623,0.34539515996463627,10.742058739684442
24,-0.033617833457246268,0.13942583959354249,10.234778190987589
25,0.09546895093080987,0.28607675932523075,11.709396197264603
26,0.085887902962641663,0.23049837729561631,11.797752287697431
27,0.075161360953220943,0.1754291581499475,12.016516217345238
28,0.095661363497687432,0.19593744319772149,11.341261141907649
29,0.09522166489035154,0.19549522529571761,12.170634671397774
30,0.069950032507510543,0.20717208449183269,14.33275467977885
31,0.03969690148019428,0.14446615899206405,12.334172708967248
32,0.030581937250612756,0.16326322699534168,11.910932758174003
33,0.067447938444255867,0.26744793844425585,12.549761980801119
34,0.053377055293428607,0.15365434483486559,11.939721064552561
35,0.025138950835038053,0.15582153792233555,13.883814579679992
36,0.19665276847448945,0.29665276847448946,14.244710141512163
37,0.35872878760093169,0.35872878760093169,13.893804581263087
38,0.0078370765449316017,0.11010718072573167,12.556554510484645
39,0.15527645618073929,0.25662135432839478,13.880961947249435
40,0.29565543191384874,0.29565543191384874,11.835424061047812
41,0.35742300320646869,0.35742300320646869,12.206411541677166
42,0.29063262407478624,0.29063262407478624,11.483160724964216
43,-0.018588109949177905,0.081637593243899867,10.22166500697735
44,0.063452791975507822,0.20653375480656461,15.223567959722478
45,0.058226965136231323,0.1825360126654744,10.777635569768865
46,0.086881697594453786,0.086881697594453786,9.2976594015051734
47,0.25111276918724468,0.25111276918724468,12.01169918155427
48,0.084822451881744337,0.18523447444514052,10.887346751995475
49,0.028455282067458891,0.12845528206745888,11.956712853018747
50,0.16552554241878881,0.26870852728524935,12.537832943793241
51,0.1638951938175055,0.26615499329163006,12.629731310850092
52,0.19673958884869586,0.19673958884869586,10.829630222267856
53,0.1366869372140323,0.1366869372140323,11.052650693035153
54,0.02412283010052077,0.02412283010052077,11.408394514810221
55,0.085178428088237432,0.085178428088237432,13.070814258991186
56,-0.094194550397386098,0.077901509708195829,11.869469982584684
57,0.17421886245587476,0.17421886245587476,13.535201808314792
58,0.16229046902190417,0.16229046902190417,12.8187533157692
59,0.092482326119832717,0.092482326119832717,10.557751495793472
60,0.18455271643334423,0.18455271643334423,11.809284378186097
61,0.38537852891633784,0.38537852891633784,10.722609680116754
62,0.21527278212767759,0.21527278212767759,12.874984768224413
63,0.39169417136065982,0.39169417136065982,14.30177941916223
64,0.18270268875983472,0.18270268875983472,12.91050134269388
65,0.11806665214163725,0.11806665214163725,13.326141125887114
66,0.20477150258157795,0.20477150258157795,11.449066385802926
67,0.15931207916306409,0.15931207916306409,11.203983882380442
68,0.37603452490575628,0.37603452490575628,12.855607388518692
69,0.34622295667140673,0.34622295667140673,14.213801729021748
70,0.29593477620147257,0.29593477620147257,12.283607814108658
71,0.26627638174095025,0.26627638174095025,10.079846498556369
72,0.29977111663393896,0.29977111663393896,12.201062314259113
73,0.26508329237966677,0.26508329237966677,12.917932544115661
74,0.17527158423115857,0.37527158423115858,13.860699414065433
75,-0.0071645111924756978,0.1928354888075243,12.494958774446777
76,-0.00092725799899022747,0.19907274200100977,11.595223427299533
77,0.018159217853299835,0.21815921785329984,10.844879771081796
78,0.089333608853803773,0.28933360885380377,10.899453861500357
79,0.10773494834689971,0.30773494834689974,13.931743869568706
80,0.25883736045446132,0.45883736045446133,13.993109156674791
81,0.026561686354337598,0.2265616863543376,12.457250974271053
82,0.11820805340534676,0.31820805340534675,14.388295570404074
83,-0.13261932854035074,0.16738067145964924,13.112866592765442
84,0.052054662321168378,0.25205466232116835,14.550844931696
85,0.11757094784709668,0.11757094784709668,11.338421777139747
86,0.10429569962444463,0.10429569962444463,12.154358586179015
87,0.12416104236271863,0.12416104236271863,10.663615651895029
88,0.37798628577562371,0.37798628577562371,13.26740478148597
89,0.36615722255800498,0.36615722255800498,14.188571186308423
90,0.016746122215696976,0.016746122215696976,10.630559608967401
91,0.15890318338968973,0.15890318338968973,9.5244324367246911
92,0.047861855228410161,0.047861855228410161,8.5115465812527713
93,0.19977515709004551,0.19977515709004551,11.038216683769976
94,0.0040625881004938361,0.36331230936665238,15.783490081933001
95,-0.017797962374022924,0.18220203762597711,16.366490153989862
96,-0.016096945270596706,0.1839030547294033,15.072864680749305
97,0.092156090210359046,0.29215609021035899,16.982266828725844
98,0.10438813697056784,0.50438813697056784,19.816825208145467
99,0.30558188854966073,0.50558188854966069,17.254938024137228
100,0.4170813293448023,0.4170813293448023,13.930112014692876
101,0.19129916347198161,0.19129916347198161,12.491173925905761
102,-0.040195631417470776,0.15980436858252919,11.270529723691075
103,0.21548249087114441,0.41548249087114436,13.195003714252522
104,0.42512979162657133,0.42512979162657133,12.716668076431175
105,0.058348408226208723,0.25834840822620875,13.511490612434738
106,0.097063621994666602,0.29706362199466657,13.180226239314768
107,0.16322920873732688,0.16322920873732688,10.514092381958697
108,0.1200178205058698,0.1200178205058698,10.144342872525311
109,0.10159090200073148,0.10159090200073148,10.897663969531532
110,0.060880501212510138,0.060880501212510138,9.6676180346603466
111,0.33840141190819661,0.33840141190819661,14.571302126389247
112,0.062235229316061846,0.16237605507727995,14.228011212762519
113,0.043728317532781003,0.14372831753278098,14.043441966096514
114,0.27273612634062316,0.27273612634062316,14.786448416424056
115,0.28449587150344557,0.42731821392796848,16.113725493923589
116,0.20024574441397441,0.20024574441397441,12.875674246243543
117,0.2137457865641626,0.2137457865641626,11.578851599094223
118,0.14455086325760153,0.24455086325760153,11.758725746307089
119,0.18294731828268188,0.18294731828268188,10.719214350703796
120,0.32268831998330116,0.32268831998330116,14.027047581039938
121,0.18003314904280243,0.18003314904280243,14.609070892280986
122,0.25490930598922212,0.25490930598922212,13.800982733076765
123,0.18756714380728917,0.18756714380728917,11.422591641311872
124,0.150427251773877,0.35042725177387701,15.416338466585106
125,0.15932712059124077,0.15932712059124077,12.617032192524963
126,-0.010373904466776784,0.18962609553322321,11.482604795963322
127,0.13857559243725387,0.33857559243725388,13.365425874324597
128,0.15829046096032079,0.15829046096032079,12.917045270320838
129,0.028810476323676192,0.22881047632367618,15.418379313181868
130,0.069741088925736577,0.26974108892573656,13.232986011551565
131,0.34251848740163104,0.34251848740163104,16.879875523648618
132,0.23461175275627522,0.23461175275627522,15.030297144538551
133,0.24537322018392843,0.24537322018392843,17.207526790284305
134,0.19218622628332976,0.19218622628332976,15.945173682559105
135,0.2647585792534134,0.2647585792534134,15.578146677716779
136,0.090400249661227991,0.090400249661227991,15.374620615421113
137,0.21371120190039808,0.21371120190039808,17.159300910484816
138,0.25076237094536619,0.25076237094536619,13.42119259825995
139,0.040810521982678483,0.24081052198267847,13.708256361674916
140,-0.016826485375453438,0.18317351462454656,16.03459761909432
141,0.18076560122060742,0.18076560122060742,12.427298101266972
142,0.010506853995283994,0.110506853995284,15.524788477171608
143,0.2012230149811618,0.2012230149811618,15.228363369945461
144,0.085031323173930681,0.28503132317393065,14.574186716977533
145,0.19514567663127996,0.39514567663127992,16.287164032991733
146,0.17500547590303359,0.17500547590303359,12.999487569358564
147,0.28202599853368898,0.48202599853368905,16.590315838492653
148,0.032652680851677031,0.23265268085167704,15.467629441732305
149,-0.068843590685394224,0.13115640931460576,12.922239609655639
150,0.18119470184276007,0.18119470184276007,11.936121398330082
151,0.018857110610456074,0.11885711061045608,13.363559934425433
152,-0.19605842736826706,0.11579746495333161,13.42387409920941
153,0.071737556172278436,0.2053159035873478,13.608394583402923
154,0.24740129611178827,0.38936369125056342,16.891777982059772
155,0.12354514605908611,0.12354514605908611,13.93098178154683
156,0.16689665034782206,0.16689665034782206,11.684137258724251
157,0.032598634604908659,0.32635184275922935,17.7973715000978
158,0.21343911326112269,0.21343911326112269,13.622500582530662
159,0.20368934213660989,0.20368934213660989,13.258761972792016
160,0.11899835725480434,0.11899835725480434,12.883264894158017
161,-0.022158925806205196,0.077841074193794796,13.373192692961648
162,-0.00403732719961436,0.2328450633854858,15.730805377567766
163,0.23734790055010674,0.23734790055010674,14.826091402659227
164,0.2565136936075062,0.2565136936075062,14.516545949295502
165,-0.0054689082831788031,0.094531091716821197,12.387873125096313
166,0.14705500964438842,0.24705500964438842,13.236442006368032
167,0.12710621772162128,0.22710621772162129,15.250726403156207
168,0.20835728892359703,0.20835728892359703,12.818940288861182
169,0.1146350564293263,0.1146350564293263,12.111834182244266
170,0.2584961355960933,0.2584961355960933,13.656059851535105
171,-0.04430163648991868,0.15530331205204256,12.577320269160378
172,0.29885090801625225,0.29885090801625225,10.698513889848034
173,0.0061155634856799312,0.20611556348567994,12.94037947632369
174,0.15818205421318082,0.35818205421318083,15.789401514137936
175,0.11736552978965209,0.11736552978965209,13.437941715518525
176,0.26827169733045575,0.26827169733045575,14.977763475477776
177,-0.019817964330839145,0.35712888146230115,16.950266675816579
178,-0.077923507600081918,0.32019232471207693,16.365622904357661
179,0.093449803089276487,0.19368743098015342,14.63840735560488
180,0.057397382537309284,0.25739738253730926,15.768899196515383
181,0.018249184809527752,0.21824918480952774,15.531816759694333
182,0.056926890737376626,0.25692689073737662,14.016533381453389
183,-0.076035108488852046,0.22396489151114798,14.311453879018455
184,-0.068541687423554057,0.13145831257644597,15.631258651721748
185,0.11892655058276838,0.11892655058276838,13.745011450035189
186,-0.28112674369157076,0.21887325630842919,16.183003126471764
187,0.099503568779323676,0.099503568779323676,16.204649263669875
188,0.085449369778525977,0.18544936977852597,17.225404589759002
189,0.011144535614427856,0.11114453561442786,14.970804973779071
190,0.0241440331051904,0.1242242318107373,14.050060613998999
191,0.040901497990036714,0.040901497990036714,13.220783228727125
192,0.21289454619707274,0.21289454619707274,15.704765490948976
193,0.11618192179973989,0.28231031161843334,16.013387048695073
194,-0.038859027760427253,0.097327217068766986,12.492013662304382
195,0.074457017911955331,0.27445701791195531,15.271075376585808
196,-0.0062236985975728356,0.29377630140242716,16.958642929810996
197,0.028732284908334425,0.12873228490833444,15.726801452660959
198,0.3254748204229031,0.3254748204229031,14.765743342985218
199,0.094582704345260657,0.094582704345260657,10.348291051873707
200,0.3729874865993289,0.3729874865993289,12.004306769840023
201,0.20789817324134496,0.40789817324134497,13.690303412886525
202,0.2304998935270676,0.2304998935270676,12.476848013196985
203,0.27756627548654728,0.47756627548654718,16.447280572446694
204,0.19627499597393494,0.19627499597393494,13.435549048573986
205,0.075519623845727052,0.075519623845727052,11.558500427964578
206,0.28202766526033113,0.28202766526033113,13.435664662654881
207,0.041334571764064076,0.18390364153890293,14.289538402803355
208,0.06009439221323478,0.26009439221323477,13.423253266488041
209,0.16045752830860027,0.16045752830860027,13.128455585396253
210,-0.11408924633024134,0.18591075366975868,16.95376715223907
211,0.067217257929844204,0.26721725792984419,17.06055876925069
212,-0.062338363578138267,0.13766163642186174,15.720139130484233
213,-0.10054372650273317,0.27751073841440055,15.928961083726103
214,0.00037557744545604346,0.10375167717735756,13.593325151617986
215,0.17937553377689694,0.17937553377689694,14.288873705938595
216,0.16367082250540194,0.16367082250540194,11.615435899789858
217,0.15434094797640288,0.15434094797640288,11.974097788760917
218,0.19226856500877362,0.19226856500877362,13.471856706322351
219,-0.22383252296954459,0.33673737436146606,17.31817448889786
220,0.062871980850245077,0.2628719808502451,13.0039603772065
221,0.22153650741744596,0.22153650741744596,13.199595502111663
222,0.10354513753418645,0.10354513753418645,11.557790576805726
223,0.11606564165502391,0.11606564165502391,13.136501208125054
224,0.1199277544070573,0.1199277544070573,11.731873068612613
225,0.033636224881755536,0.23363622488175553,14.4883233765482
226,0.037059202105915845,0.23705920210591586,14.784483515973127
227,0.10158095222117089,0.30158095222117087,15.35479385005419
228,-0.078467796997890665,0.32153220300210933,15.483146195312907
229,0.033990270215106325,0.23399027021510629,15.372702390398677
230,-0.19566741805293558,0.296512186548062,16.691041222717793
231,0.099210838134539042,0.29921083813453903,11.56208966374334
232,0.14906914496718121,0.34906914496718117,13.015558152559034
233,0.045428468199715445,0.24542846819971548,15.153587263505511
234,0.040536642509472351,0.24053664250947238,15.376862715040488
235,-0.017621624373086463,0.18237837562691353,14.130608163144284
236,0.050814476882974233,0.25081447688297426,12.536221983268314
