episode,av_g_reward,av_legit_traffic,av_total_load
0,0.5104673317294488,0.5104673317294488,25.509975325227295
1,-0.40280973816770771,0.54841048151697536,25.818778240488587
2,0.35884910129402703,0.53058514454758843,26.281290098114958
3,-0.26134688875374446,0.56191370990593525,26.63811355470466
4,-0.56165642878877631,0.50599512238360522,26.26407270602207
5,0.12437995819771222,0.46620326440827675,26.213477314823354
6,-0.55551044669176153,0.45001770928330648,26.367585823918297
7,-0.43675986672029532,0.52469579009738809,26.379103769437972
8,0.064851015476883378,0.47242498509752656,26.121073276941225
9,-0.53886015496710127,0.43127262165467606,26.411423778569553
10,-0.42405093978570402,0.52181187523806005,26.141633895452657
11,-0.20095922991502965,0.51557943737358358,26.187630408141153
12,0.08431363482918261,0.52919176882707875,26.179345756071758
13,-0.50221337845179703,0.53997213279152789,26.405241298357716
14,-0.57992636637813832,0.4702023069500022,26.141084078078659
15,-0.21852320592692279,0.60200592954802556,26.216743971068826
16,-0.39310867839002156,0.5292932832033761,26.100808140998129
17,-0.20273001823462469,0.60017796895334397,26.13541352683318
18,-0.43645251810448382,0.47110710369171915,26.074882788926935
19,-0.22811116461169459,0.52840697343100751,26.075337273782104
20,0.052086255545280159,0.522988700287075,25.940877427720238
21,-0.84800668306838989,0.56148875211663229,26.287208112660512
22,-0.053154965196641757,0.54034224276861509,25.983992888851258
23,-0.41522203058244694,0.51613459008859652,26.230045020232058
24,-0.1447538843122527,0.4326272791105204,25.938408978595085
25,-0.10967118983488096,0.48435343519397345,25.8458793287089
26,-0.58037498602560678,0.61030224418961521,26.186151830011227
27,-0.58375493021013791,0.38952793950571857,26.140321216094929
28,0.24253267245554092,0.54721645931550311,25.760889213684965
29,-0.66735212887410866,0.55190074669911271,26.221429594054211
30,-0.2635938832494652,0.51048985395063851,26.144701328318877
31,-0.34688950427539467,0.54837105260577057,26.02925099730637
32,0.055082660904634928,0.55110356728177079,25.979927647349673
33,0.086846537637930821,0.58109356040527449,25.99921545417023
34,-0.25680719847263206,0.48644180316157842,26.104658181024966
35,-0.64968572928708856,0.55490193124390019,26.176596537363395
36,-0.0058104183452527712,0.41247683272732416,25.905010025684316
37,-0.49928543401065462,0.58024849864905836,26.372711835458908
38,-0.28806084125415066,0.52241979090413226,25.844595491307803
39,-0.17253908881963373,0.37241650534095527,26.001358862321023
40,-0.46864881639918543,0.65755186158698964,26.025371713063226
41,0.07140897868180765,0.48137801081506015,25.953879351444499
42,-0.38554075163144336,0.6787848152771857,26.103175324412547
43,-0.057793418102877192,0.54851399456967742,26.002805656990414
44,-0.73154475027624177,0.56599067542834258,26.267702223386323
45,0.10773394265247123,0.56390597944011023,25.895989613145794
46,-0.3695705791301559,0.61857246119105158,26.126138838577003
47,-0.088753573188577906,0.55988535053686872,25.880322231888119
48,0.20022376822086527,0.56880866349724291,25.776626537201015
49,-0.45799235267853922,0.51644205798050147,26.105287447656707
50,-0.27802757570245801,0.55909688747937714,25.944100192067008
51,-0.44739539090329783,0.55847274739150676,26.198016085289908
52,-0.30618333510819629,0.5268371783401895,25.914134475735999
53,-0.30989898312635977,0.62824133903760249,26.181624507769556
54,-0.10761924473481972,0.49039543518185613,26.015849201240194
55,0.13941597965812408,0.6011398109131092,25.379864880423632
56,-0.1991710702540353,0.58342039496149856,24.017251255488095
57,-0.35980699618643563,0.59484184411130259,24.088983782143202
58,0.57371197360165338,0.57371197360165338,23.784931006426998
59,-0.39617223698520021,0.49702593763424063,24.692975903654684
60,0.11610348093052777,0.577783490145233,24.13224466671408
61,-0.40196401649416025,0.51803418179341398,24.392608946130792
62,0.095543068400351344,0.63396715170053419,24.097905289706794
63,0.021710806692087921,0.53996817951623055,24.142172054134029
64,-0.3035633710443551,0.61503471223621253,24.416353015775648
65,-0.19342263733171777,0.45257353196625039,23.737786808231505
66,0.30972751832643136,0.57472520692002493,24.185543179263981
67,-0.35001036621325399,0.57682994816903121,23.987382653127828
68,0.052473626495611062,0.54641444635225245,23.630776984352234
69,-0.054887624234156315,0.50508537854553848,24.110851552014338
70,-0.33274602629373989,0.65353406625963206,24.537977280224567
71,0.20455009655632139,0.44961233257161648,23.862101655104642
72,-0.34316750568307003,0.62337203950382158,24.484334660532351
73,-0.51046743770012915,0.56244969765888797,24.079977425840774
74,0.043742211970716705,0.51714854667649468,24.153932585136889
75,-0.038894637476793316,0.53773420947895256,24.283716079319333
76,-0.51408136275227156,0.51563134205618966,23.506729024072264
77,0.10340312954907341,0.55662966208454523,22.968372330285394
78,-0.0341373677936299,0.57452957025241358,23.034502760031526
79,-0.040745261213847903,0.51436833148741434,23.134699900840641
80,0.24299753818988828,0.55046309844381169,23.074115492167021
81,-0.10193954658792229,0.52952604615385568,22.887409528073984
82,0.096978951103788041,0.49566391041474611,23.03833232186668
83,0.078409782822546209,0.52389183765668434,22.950367351905008
84,-0.12692271747092829,0.43786468917977295,23.200572747880194
85,-0.16993150010135732,0.56762819659343289,23.180165957393768
86,0.20048185564298832,0.50730395879800749,22.776256967771356
87,0.30983166775556031,0.48768660967641786,22.754604054693324
88,-0.3488282532791378,0.54833501380545113,22.795423776207766
89,-0.063758724739173586,0.56815334638461912,23.572875188772869
90,-0.041036388316428543,0.48318838517190243,22.739074595016753
91,-0.082437882380944405,0.60521917942766579,22.87785649512816
92,-0.17840835452429746,0.54265270777176489,24.098086807082048
93,0.093341796042730935,0.59292214109341912,23.412551387848747
94,-0.19950649960519093,0.50821086244109304,23.437843982954288
95,-0.25489405984500407,0.54750191972853168,23.053298078689568
96,0.50048524725889965,0.50048524725889965,22.451950437207714
97,-0.25465484084988821,0.54025414967746732,22.476502685217866
98,-0.052790650650475945,0.59918773358984256,22.831916320457985
99,-0.1935983490667314,0.55693331847884553,22.866685238104033
100,0.079798319620259378,0.50067571332534033,22.669568415950884
101,0.29688244010019099,0.59412712408194113,23.321636108355147
102,-0.24028362601135922,0.51560428456318064,23.199336381530323
103,0.068676273099487053,0.54925196723128855,22.886742205644317
104,0.073325979922382725,0.49711879750105464,22.850813477435093
105,-0.083781027856257032,0.44684534538731818,22.68914809829969
106,-0.12032116611458202,0.54777370564563477,22.497263620225077
107,0.20874524693696667,0.47079666086214633,22.590874762203441
108,-0.5110696235329355,0.52438486889761904,23.137537626254325
109,0.050954980354161614,0.50850274013578978,22.774568975280271
110,0.060718780691826388,0.53757453814977996,22.265919322709905
111,0.33151097379160815,0.59232244685571711,22.983186851668542
112,-0.40716063437550937,0.49582587046492071,22.735248733729183
113,0.17028516516219577,0.47713733004590742,22.661710202173545
114,-0.10314735544067795,0.5433371701298737,22.463829468502233
115,-0.2564420602996364,0.52294221135573271,22.77257135781479
116,0.28288529791290262,0.61328614537547366,22.718005421735061
117,0.13727421970377987,0.54209496091914489,22.228156452516423
118,-0.17993797490722713,0.55153630783673713,22.762036838996369
119,0.16563327343865866,0.49093050476614397,21.552082568892473
120,-0.070632592702203525,0.42853902722243564,21.619895526041169
121,0.39275987210105157,0.53759733942242216,21.187999136907681
