episode,t,global_t,g_reward,legit_traffic,total_load
0,0,0,0.2117924830156573,0.2117924830156573,53.76950842239263
0,1,1,0.2653671396804328,0.2653671396804328,63.22066795476138
0,2,2,0.23788880710165464,0.23788880710165464,62.120208530477484
0,3,3,0.2365451992471238,0.2365451992471238,60.749837941923246
0,4,4,0.22921397082961154,0.22921397082961154,59.749983384922004
0,5,5,0.24064557090159763,0.24064557090159763,59.16351087231051
0,6,6,0.2402593388975238,0.2402593388975238,57.309907525225114
0,7,7,0.22372949811890863,0.22372949811890863,54.79758092025501
0,8,8,0.22598349509686497,0.22598349509686497,53.36840304523291
0,9,9,0.32667305120019824,0.32667305120019824,73.8677662517143
