episode,g_reward,legit_traffic,total_load,av_g_reward,av_legit_traffic,av_total_load
43,0.5301171512045746,0.5301171512045746,37.61716868302161,0.29423909937683668,0.46417713260736504,36.514820542026861
44,-1.0,0.6401265727465646,37.48657131267204,0.4071511230208737,0.55698708335179004,35.832460724670128
45,0.2734215131851664,0.2734215131851664,28.600474532752692,0.30658800155529903,0.46520105387132293,36.549726288608497
46,0.518251485982406,0.518251485982406,36.52731438701865,0.31274396557163209,0.49336157798118724,36.719827439006401
47,0.6085415312652767,0.6085415312652767,36.929478533635496,0.30516541008979031,0.46974183592253865,36.23824771312534
48,0.6485011377706562,0.6485011377706562,37.52260504627696,0.29296367974384213,0.47008648617387189,36.881364075320072
49,0.6398931342558775,0.6398931342558775,37.883998144668354,0.30286276593326189,0.48244999939084937,37.234823668610282
50,0.47587503828581457,0.47587503828581457,38.81300220130173,0.30521772791553869,0.43999801451259635,37.515285773415116
51,0.39415717084876906,0.39415717084876906,32.86695060378189,0.25113833623654697,0.39735000696048745,37.778226704288763
52,0.7317385330352678,0.7317385330352678,36.97338316504071,0.37384908110920817,0.52408193923990787,36.358207926673948
53,0.639767706294214,0.639767706294214,38.48929247284717,0.28748200263166801,0.44078414511763148,37.18052312037976
54,0.7880030219501917,0.7880030219501917,38.106000079331594,0.43095905522478178,0.57918684684434296,37.578880095801885
55,0.3843288985084355,0.3843288985084355,33.318474961636355,0.29479939515312709,0.43649871925841305,36.497358889213025
56,0.32776453147002027,0.32776453147002027,36.22052730385552,0.40371141617507827,0.51649487870747224,35.371433090394845
57,0.5454077665191849,0.5454077665191849,38.40843188705621,0.36079906468510858,0.52096666389749058,37.720776186690365
58,0.17732265785954926,0.17732265785954926,31.410262407430515,0.24375613158455933,0.43120246931858819,36.419259538067493
59,0.43492682685248424,0.43492682685248424,38.70521171669935,0.3156486089682779,0.48373844016449119,37.241641657493872
60,-1.0,0.45188171144127465,38.320711448568716,0.28446810282863166,0.45818810173912844,37.227290486979314
61,0.6170789336031333,0.6170789336031333,36.29598025713007,0.25435721068559219,0.41410747071377835,36.462473689163453
62,-1.0,0.5691665149997425,39.27701589612179,0.37633821260440709,0.5260963630840122,37.725130006653814
63,0.24160226271545945,0.24160226271545945,31.501969254482802,0.30708471893135891,0.45181276206177839,37.723395534218433
64,0.3905235193090728,0.3905235193090728,37.488728605957824,0.33185210826255213,0.46114498203418636,36.742153733052938
65,0.35783309737637237,0.35783309737637237,38.12473554424024,0.26905175231312328,0.47680960330426103,37.195272156165636
66,0.5000309270787944,0.5000309270787944,37.00413419438253,0.32947434933788022,0.48481278381078846,37.193869489461676
67,0.6312199808323777,0.6312199808323777,37.43403510121186,0.31330837010868762,0.49560362775135947,35.96854323145979
68,0.1845577870081491,0.1845577870081491,33.42755900181401,0.26265617262311969,0.40929755150220692,36.618226391613099
69,-1.0,0.5327227496969793,37.70834306696998,0.28788546035293955,0.46011272857877611,36.650208417907358
70,0.6895763392400421,0.6895763392400421,37.251809720426536,0.31228541821451461,0.46671252511490263,36.89319328241826
71,0.420514605050224,0.420514605050224,37.17290094809389,0.26856647360266594,0.45468836671143686,36.702970045111897
72,0.29326714389754144,0.29326714389754144,38.444350643994824,0.26819843834808482,0.40356901020969599,37.550777825943456
73,0.6746686268095328,0.6746686268095328,38.53278577475878,0.37006433409480272,0.54003668023437312,37.819961191821932
74,0.559762118367842,0.559762118367842,33.61306005788683,0.28011893752295619,0.47568366475441326,37.080382875867933
75,0.602717594525986,0.602717594525986,38.02078959751645,0.3247749042105299,0.46571835000322315,36.751053334947038
76,0.18043800349252,0.18043800349252,34.97877144013564,0.31445564334448967,0.48029149718021269,36.888994081093202
77,0.6976797697422548,0.6976797697422548,37.68094473742145,0.37110552080994647,0.52715772442871411,35.949367242048289
78,0.6252143397797872,0.6252143397797872,37.66399185961183,0.34159829573313083,0.50491350556642489,36.938548769932083
79,0.5945875973330716,0.5945875973330716,35.81809308522422,0.35741917407995755,0.53539805482638436,37.035184651822213
80,0.28497243272953665,0.28497243272953665,31.89757192689563,0.32926580661377536,0.48290229430207954,37.008722061160164
81,0.5005197760552794,0.5005197760552794,35.780099101135825,0.31767408453028517,0.4990963182961532,36.513149410894066
82,0.4702079224641195,0.4702079224641195,37.15327564594018,0.28183948764396383,0.47550969575498303,36.93607570101139
83,0.41256237990996714,0.41256237990996714,35.7014205238545,0.25016662172100457,0.43147646318604121,36.346089834229986
84,0.3090478702389174,0.3090478702389174,36.24717727976274,0.22989295291590323,0.38733226653850805,36.436627807452695
85,0.23629553416136173,0.23629553416136173,37.06408672593187,0.28573813144115845,0.45857519127517904,36.010050113125821
86,-1.0,0.4513801801892369,37.26004702803018,0.2743287354152672,0.46248985446486129,35.852299113332435
87,0.4191017848530742,0.4191017848530742,37.03933608078735,0.26309102740317963,0.42434929577542552,36.539780275215264
88,0.28292416086382466,0.28292416086382466,37.18340856867289,0.26740499648012866,0.42717430086233482,36.481316005556799
89,0.5143868998609866,0.5143868998609866,38.40952737957811,0.24508158819345574,0.44023642787844786,37.439568223021418
90,0.6326511426391057,0.6326511426391057,37.26343268166756,0.32035734833385177,0.49730208277478322,36.254433876179249
91,0.5127753875669759,0.5127753875669759,37.670426312957915,0.27189847094954211,0.48427047818882685,37.47154198284364
92,-1.0,0.599125747156842,37.66046971634087,0.24180752677494666,0.41648458131267874,36.254815110776704
93,0.7906897310747197,0.7906897310747197,37.99362042289397,0.38555775015872606,0.55056804329442655,37.184727071105996
94,0.38383628859111857,0.38383628859111857,32.30666725286776,0.32387432563942231,0.47149482128235559,36.631887239930023
95,0.5842154568405217,0.5842154568405217,37.678400041171976,0.25748977742611118,0.42943647635280086,36.912393523907085
96,-1.0,0.5540599463896743,38.386871663662106,0.25752686454978985,0.44719991009926086,37.086293576176423
97,0.4033313419304576,0.4033313419304576,37.18640909019987,0.32480979591402048,0.49353252820322779,36.737717406042428
98,0.33465252862020234,0.33465252862020234,36.757601014821205,0.34180491656978462,0.50591949467497632,35.120434752858436
99,0.4163140157412014,0.4163140157412014,31.926412355176076,0.28633422258151098,0.44851283199836484,36.24726685538262
100,0.402226343821823,0.402226343821823,33.18765488784757,0.2935067257939411,0.46586711152561261,38.257350169441168
101,0.6298014240812875,0.6298014240812875,37.431674922335674,0.32591424728023888,0.47549235769322179,37.139297182950251
102,0.40039412107113004,0.40039412107113004,38.39247242468303,0.26787982423401363,0.41779689852363766,37.300708565848581
103,-1.0,0.5584795816676162,38.78513761258801,0.33428459689716933,0.51164816111834366,37.454128241230606
104,0.6129487217717516,0.6129487217717516,36.52120258582237,0.24833152337616737,0.42811847695425476,36.155932998294929
105,0.500376582254459,0.500376582254459,37.755277137758675,0.33021621050153593,0.48785044524771981,36.555336602468103
106,0.30633043082864014,0.30633043082864014,36.05978586618585,0.3233209675829446,0.50095602872707135,37.231397711776424
107,0.5631941734806906,0.5631941734806906,35.00955111801096,0.37811585259408997,0.56111253021766494,36.741214211430339
108,0.40227850037464585,0.40227850037464585,37.38227063853215,0.22705499418674055,0.41719573385436842,37.070020432955232
109,0.40613057923350876,0.40613057923350876,36.675682870432404,0.35178273344670308,0.51790589299613699,37.432818524481128
110,0.41946962053155,0.41946962053155,39.048275387051014,0.33445534334065813,0.47921869836443759,37.676106271770458
111,0.5694146435296509,0.5694146435296509,37.229588550384655,0.28514302017723175,0.46044118731948547,38.201036311837171
112,0.48051429400372075,0.48051429400372075,36.56677936485827,0.27892547322546657,0.45925347347152196,36.65104274696094
113,0.38394462306584204,0.38394462306584204,29.23157004290795,0.30387103525229836,0.47812007995183026,36.515789086038964
114,0.4435027786036149,0.4435027786036149,38.08196199353432,0.29850120859692902,0.48545723043938505,37.215454171483017
115,0.43988918859708503,0.43988918859708503,37.940956821612026,0.21722290228482841,0.37456068171382828,36.912403537221678
116,0.5188623157692583,0.5188623157692583,35.61847963973859,0.28345171074250042,0.45390029946492438,36.714405429145607
117,0.32228919022017766,0.32228919022017766,37.37871457564953,0.25972291625982252,0.41748745852536262,36.516861543527689
118,0.37653782613382536,0.37653782613382536,36.136281557288214,0.33090895454399571,0.48452472209633685,36.850537268134957
119,0.5388344082097116,0.5388344082097116,36.596104762458474,0.29453401631637849,0.45750264392993523,36.731461465078986
120,0.41993680831913416,0.41993680831913416,35.93976566412405,0.23485162419327874,0.39681175189131351,37.145513610855417
121,0.4363265127752854,0.4363265127752854,37.72662682450097,0.28606458099172016,0.45640881519079329,37.582020625942256
122,0.47676575172429925,0.47676575172429925,37.6807185445565,0.28231792960491292,0.45614115241511854,36.582438122300246
123,0.7043987048085497,0.7043987048085497,37.720381403294866,0.28848980062883239,0.45130142393169664,36.542069260755213
124,0.5207912805186967,0.5207912805186967,37.70134140751365,0.37527962116836155,0.52652225994061452,36.134660664168592
125,0.48515334136366906,0.48515334136366906,38.452749758783064,0.33195094265680108,0.50261669121182839,37.103011597001341
126,0.5384806438207498,0.5384806438207498,38.79785198427088,0.34572550397767365,0.50102223242574329,37.647128816799032
127,0.6755603217115475,0.6755603217115475,37.99010626921326,0.34937470540057791,0.50611373767627965,37.220992825280049
128,0.6425253791140955,0.6425253791140955,36.17687485325336,0.37709510652531897,0.52526327030690978,36.678589758521383
129,0.43407760690817454,0.43407760690817454,37.91734402994828,0.32361269983908403,0.46493754235185908,37.137304316789361
130,0.3706664506967504,0.3706664506967504,30.785975238546094,0.29904813769820943,0.461442422226924,36.575544485995927
131,0.469448163449398,0.469448163449398,27.166226276148826,0.29929861476449221,0.46717082398563459,36.650936282457288
132,0.48303188604646,0.48303188604646,38.14479479571189,0.20125036075355018,0.38243303931996475,36.721510836862734
133,0.6727858080154194,0.6727858080154194,37.635818562341555,0.21707982075237334,0.41046447658935575,37.163013639332618
134,0.4941859325538048,0.4941859325538048,38.089937918567855,0.24964149605668395,0.40673300190291845,36.828070037116674
135,0.417678465638916,0.417678465638916,37.21308003949988,0.24012903001318056,0.43207361273471767,36.770343579033927
136,-1.0,0.6883194339663588,38.66732957179031,0.29003228012503607,0.45775529176020008,37.00639758449735
137,0.7392182023195621,0.7392182023195621,37.87218332528924,0.39529705624628469,0.5553748938838784,36.052795875645451
138,0.5000121226495793,0.5000121226495793,38.56897989882347,0.35614320842047587,0.51675163203701724,37.484048446671515
139,0.5148603800144046,0.5148603800144046,28.225045050798595,0.27987243898966052,0.41811376630095842,36.516859273442677
140,0.47499484824419047,0.47499484824419047,36.04561653104189,0.31002172025956881,0.46550487317876588,36.510593076156731
141,-1.0,0.3030740867361392,38.58083780626671,0.27751744363152464,0.43217682834701576,36.884941854648929
142,-1.0,0.5913592090632298,38.21734816479696,0.30422821815422324,0.46993390165580606,36.912394856626605
143,0.4459493737672356,0.4459493737672356,37.39485560623484,0.31690729681775937,0.4676100562439261,36.213374566558706
144,0.49847873807605075,0.49847873807605075,33.70729902022959,0.41250109264423224,0.58810633808070811,35.942378813721099
145,0.45629815834609866,0.45629815834609866,37.99914174123786,0.24544832873552647,0.43124078265810317,36.489149753483012
146,0.6077050291001089,0.6077050291001089,37.32642211228079,0.28313222687883233,0.45233702802913123,36.282943943908293
147,0.48560564588248667,0.48560564588248667,37.27188145168259,0.27023426095496078,0.44062143060816866,36.516358544784367
148,-1.0,0.5167000541413087,38.395427888520054,0.3457247672392913,0.50573076397056815,37.1532427379572
149,0.6256813815416482,0.6256813815416482,36.26314168376486,0.23365651596894663,0.41406796825738967,36.039591523744257
150,0.3640696324935141,0.3640696324935141,38.41890013923863,0.25986620683086087,0.43475072403565723,37.513798406237584
151,0.48522653489561485,0.48522653489561485,38.53805267259028,0.32206286791345556,0.49634670126218777,37.215968258556082
152,0.44950854884512026,0.44950854884512026,38.190278004668905,0.28405246824216768,0.44724405887600904,37.759165109673184
153,0.32440823959713594,0.32440823959713594,28.179409525192003,0.26414267826730531,0.42491930889105417,36.487421448172896
154,-1.0,0.7348545503061529,38.713954827037995,0.40967182703445437,0.56899295244653303,37.028625170644126
155,0.24277991623592032,0.24277991623592032,38.599617527334125,0.2933426141764402,0.45952546448296722,37.52604343485352
156,0.4542569723815755,0.4542569723815755,37.988715421741055,0.31434724230346056,0.48004550539327834,37.05417877455146
157,0.40677616459017274,0.40677616459017274,26.79278254356824,0.30195677916395758,0.48488665385890939,37.245656588441385
158,0.49076674672163456,0.49076674672163456,35.910810875204106,0.24962356782996165,0.39917171975863591,36.512646004110216
159,0.42119827927021875,0.42119827927021875,37.041601294403826,0.30404652276226918,0.45449691883448395,37.029531016726828
160,0.5328440001193187,0.5328440001193187,37.9181034767993,0.32414919267405956,0.46831322970846578,36.662328500664707
161,0.44721660729695045,0.44721660729695045,37.77175247207486,0.27344222849851973,0.46392245725156755,37.102127798024533
162,0.5123988326438311,0.5123988326438311,38.12882154463151,0.26364668180555045,0.45636522360106185,37.449998561033482
163,0.4284185806219888,0.4284185806219888,37.077945530936205,0.28184294830827905,0.46970058481896942,36.936082250964681
164,0.6765203507444285,0.6765203507444285,37.697337472742554,0.29940083005856455,0.49541276273083135,37.235324686028925
165,0.39156949938470376,0.39156949938470376,38.31563716487535,0.35718351017902195,0.51008320957526099,37.617325056215009
166,0.5356060153419865,0.5356060153419865,34.618231258702984,0.32697983180790674,0.50354281691661473,36.156752325020179
167,0.5498643361552632,0.5498643361552632,37.82740826647548,0.27464536397791367,0.45619255009744591,36.858798231199387
168,0.6037557666049865,0.6037557666049865,37.04034706367947,0.2115707983779706,0.39059093440861387,36.396582760132006
169,0.5308691388593944,0.5308691388593944,38.15604375181891,0.38215814165790524,0.51749523342101855,36.759473302372484
170,0.5396668063983172,0.5396668063983172,37.49026326608433,0.26880414802340891,0.43105899240106821,36.816585444462881
171,0.40282284674963353,0.40282284674963353,37.88713394262223,0.3186062160345291,0.44415583069693981,36.869681680381845
172,0.30962674090632664,0.30962674090632664,37.06229308741831,0.21577168106833391,0.38818885598964487,36.773147640152558
173,0.4106442638413275,0.4106442638413275,38.53897494941056,0.34210662121227092,0.50087569182462999,37.242510800742764
174,0.3980119531087187,0.3980119531087187,37.221236016691456,0.29355642651707398,0.46644606017392465,36.706227660106379
175,0.47761822561851314,0.47761822561851314,35.84250429140432,0.33227341692203632,0.49708275411227276,36.336565487624497
176,-1.0,0.7530041285556734,37.56161969662745,0.2861539263239698,0.48296658953433325,35.980737088661584
177,-1.0,0.48581153745934746,38.436678475553315,0.32527373187465869,0.5058067420690795,37.01495194037247
178,0.4981225181032244,0.4981225181032244,37.87326130997074,0.35765855518824619,0.5196130850640025,37.057719109569675
179,-1.0,0.3163686984189575,38.492388807861886,0.3034280119288022,0.46972010793527214,36.740115428084493
180,0.6966815108881579,0.6966815108881579,37.08354199485507,0.25910510004728154,0.44291966199020194,37.393873271531803
181,0.9211088855139207,0.9211088855139207,37.05924901996137,0.34343565867365866,0.50679476974817483,37.665928686443614
182,0.3133142418659472,0.3133142418659472,34.25245730278354,0.31265803196019898,0.50553349307906914,36.748365240751298
183,0.5501086071420869,0.5501086071420869,37.21964371338269,0.23912223401034693,0.39946129122969715,36.308603609117242
184,0.4092344277348451,0.4092344277348451,29.988026623724295,0.26717372060345085,0.45149457313737662,36.226921682684839
185,0.45937872492092413,0.45937872492092413,25.098631119612648,0.32611005956208577,0.48458514840416828,37.464619507380192
186,0.5101208005378364,0.5101208005378364,38.45919067770745,0.37524813112145861,0.54634286035830482,36.977189523872426
187,0.5162343797683566,0.5162343797683566,38.09409308427227,0.23937212825130352,0.41931839493508272,36.751778706993647
188,0.4335616474027387,0.4335616474027387,36.8593214399934,0.25239145935543322,0.41403057051825803,36.710219101850768
189,0.5295732781413299,0.5295732781413299,37.66626066450101,0.30862261069978925,0.47298254791597549,37.235573531700659
190,0.5469523289931936,0.5469523289931936,37.97292704551185,0.26618386742110373,0.43998675223589201,37.2808251636135
191,0.5801948405880379,0.5801948405880379,36.76231501553314,0.39364134500323505,0.5929433473405149,36.020731517097538
192,0.8494211242158293,0.8494211242158293,36.782135415918894,0.27556952245637728,0.4695273786739414,35.873390594858606
193,0.48881828599844557,0.48881828599844557,38.186751757105476,0.2470422420044639,0.43140743665284265,37.536000435219584
194,0.6050540770138996,0.6050540770138996,36.408632879580914,0.2848962508449594,0.48671405068322504,36.23198676895607
195,0.3722746224145007,0.3722746224145007,35.77783057635206,0.20962741750698194,0.38278214222457119,37.279072956331362
196,0.19697978702356905,0.19697978702356905,35.711048111693245,0.25746823286622045,0.41078148231943457,35.864865948403875
197,0.6421938814565394,0.6421938814565394,38.14483021659424,0.30461944294631998,0.47302656150866368,36.457624903810533
198,0.4813072160866981,0.4813072160866981,34.021686421905684,0.32418603902661619,0.48091190740343998,37.244137111714466
199,0.40332147882619734,0.40332147882619734,36.912889143855494,0.28825451490008469,0.46351931914060379,36.425722719633136
200,-1.0,0.3952329663800032,38.430884117961995,0.22151800218863019,0.3900323027011855,37.414635781483682
201,0.3184266639157158,0.3184266639157158,37.290038065998814,0.31285772711473475,0.48128122863466682,37.823184704251062
202,0.36936442050136603,0.36936442050136603,38.77229788989859,0.32425967788734777,0.47342701022729294,37.753575227957221
203,0.5279073315781619,0.5279073315781619,38.6848114885712,0.29459677574307214,0.46474202343006754,37.406527644464575
204,0.3819431182391406,0.3819431182391406,36.59831026524567,0.31811340116897791,0.46394916376859735,36.559723333232512
205,0.4388011756444306,0.4388011756444306,37.173010563654984,0.27701865594071173,0.42884962676941024,34.58191467009447
206,0.5600174690234474,0.5600174690234474,37.34680186771919,0.2905343174873033,0.44186659964608505,36.553863861567677
207,0.2511275800715692,0.2511275800715692,35.50357830015883,0.2632212197276898,0.46258229571665777,36.288868163308699
208,0.2961593721128871,0.2961593721128871,14.250785123697995,0.28121164528981762,0.44673382765542524,37.875770291155284
209,0.529587887469546,0.529587887469546,37.597547779493766,0.27129939260940705,0.44879914358645101,36.597509321785694
210,0.48773279983457907,0.48773279983457907,28.21622574331563,0.31377074755386986,0.47969510687655093,36.809584704937514
211,0.43872072763717246,0.43872072763717246,35.103716182048196,0.41435366212575342,0.56473975175126223,35.970391855046692
212,0.30140484801738426,0.30140484801738426,38.103803173233075,0.27691177952749069,0.45609415760118227,37.061935605642461
213,0.5665064545223176,0.5665064545223176,36.41448918288985,0.28556554041243665,0.44225865489143495,36.609039923007366
214,-1.0,0.39605457061638333,37.582621981005715,0.26283638330866688,0.46351850601268108,36.600274842040733
215,0.3681474611556815,0.3681474611556815,38.60011743508491,0.27882439854986718,0.46358212670901788,37.434341658447174
216,0.6054486354504431,0.6054486354504431,37.992538159562756,0.26874778976715086,0.44555433306167491,37.354637427060219
217,-1.0,0.33590810868728604,38.352065697874906,0.39855106293079651,0.55584038515435519,36.945486334588814
218,0.4709466983454373,0.4709466983454373,38.02459823749697,0.27719366752657382,0.50427714718732497,37.710750289141032
219,0.41330772529781384,0.41330772529781384,37.927282769022696,0.26840316727963182,0.44341374224188623,36.65396696831106
220,0.4236078150653543,0.4236078150653543,35.34105984482656,0.29070173723274184,0.47035520423056515,36.829438915920612
221,-1.0,0.5689147401052224,38.50666511352254,0.31808383340298846,0.5030413296384888,37.277189404279817
222,0.4725790244922135,0.4725790244922135,34.08239366507424,0.29604008110599278,0.46672791448728879,36.680462507612297
223,0.7718071377671927,0.7718071377671927,37.75351196532373,0.28745330995587715,0.46639234727510676,37.555038061761664
224,0.5757081187533455,0.5757081187533455,38.56749573141907,0.32230043267731301,0.48982434817719261,37.554572503573858
225,0.7796327378504705,0.7796327378504705,36.94484672769181,0.38468378661065683,0.54942962885089808,36.500376716748427
226,0.4360572600509493,0.4360572600509493,34.65746268098497,0.31737303314454457,0.47671941432408405,37.14876354099701
227,-1.0,0.6464119989879208,38.51453017734139,0.29031679386235865,0.47811952214167153,37.383050450057155
228,0.5151953709753826,0.5151953709753826,37.74746774698036,0.39579003420424363,0.56105332663959184,36.854277228893679
229,0.7530698137984727,0.7530698137984727,36.75488909851204,0.31374596966637874,0.49160652377112218,36.870192660846072
230,-1.0,0.4833128503154444,37.45200409842333,0.28954679319717969,0.45515794619072336,35.560391950276724
231,0.4229870050943323,0.4229870050943323,37.59097191298056,0.21470414262875481,0.37562559992395839,36.335222064509885
232,-1.0,0.4544099977620405,37.97390035800604,0.23875587566997467,0.39943490532231157,36.321452303187172
233,-1.0,0.39694214657446875,37.74401556601751,0.28778716725920944,0.48012099306566963,36.781322321383122
234,0.22376037182753428,0.22376037182753428,36.82257397625222,0.23974291391767702,0.42261375857660355,35.414019398073307
235,-1.0,0.5867364708018108,38.91635311059344,0.2785942382297808,0.46401411804447645,37.279663357434984
236,0.4847233432242231,0.4847233432242231,34.2612950943209,0.26056734591201969,0.44517120108770042,35.049981937578487
237,-1.0,0.3462508507952331,38.057525335656976,0.21893323174991203,0.42309222162874671,36.63475277918586
238,0.6140248317195659,0.6140248317195659,37.73842223969535,0.25385484064790964,0.44419848004066592,36.312012367366428
239,0.4264176032715652,0.4264176032715652,35.70511292079034,0.29292689156765439,0.45164993487793947,36.760138231395722
240,0.5154549935439109,0.5154549935439109,37.57609931095712,0.28422779745143317,0.46941549698077456,36.251962815614839
241,0.23816712991444064,0.23816712991444064,20.199093306696078,0.2889241473703007,0.45873466231136151,36.29612687997421
242,0.5421131326020036,0.5421131326020036,37.06634747910036,0.34380614369587859,0.51788198646460981,37.063268430772673
243,0.617099483375895,0.617099483375895,37.61357061042997,0.30699201800540316,0.48286882324712466,37.254350897217854
244,0.5483441357841856,0.5483441357841856,38.23773683315028,0.33586041070535722,0.49154993795209673,36.835004138999849
245,0.624353662931415,0.624353662931415,36.47535029756402,0.25589730132254651,0.42188826390674339,35.746840123233454
246,-1.0,0.6576455049308583,37.97984278095751,0.35072139459051344,0.54018595958443505,36.457531089689041
247,0.6439565077118942,0.6439565077118942,35.89842245624103,0.30300091761731474,0.45834746410109256,35.920841273482473
248,-1.0,0.4575336553665482,37.97142912982982,0.23980214077260775,0.42232645303299809,36.579438313883422
249,0.49730402105562904,0.49730402105562904,37.85853164427957,0.30958889644131232,0.48017615344921344,36.726239310753868
250,0.5972774158653757,0.5972774158653757,37.420101787976506,0.34147124099820203,0.54427492077446848,37.091711867220717
251,0.5661661632405384,0.5661661632405384,37.31030755697568,0.31297095316166318,0.45161240594396301,37.481684154205922
252,-1.0,0.42147365128259906,39.48683316509245,0.32461620543479053,0.46319223642726448,37.703756825282447
253,0.5247420490640599,0.5247420490640599,37.05896089190155,0.29105250240648595,0.47117124930819254,37.009231306169688
254,0.44841476208503606,0.44841476208503606,36.81771849422771,0.23375800213849529,0.41688438399938516,37.084895754227773
255,0.3543413032837564,0.3543413032837564,37.13636323554051,0.26973894256066183,0.4247707014439801,35.877359818388804
256,0.5081017879811989,0.5081017879811989,37.612506158297634,0.32447596474144907,0.50706209536931457,37.292083736075455
257,0.4605181167927181,0.4605181167927181,38.09164778048876,0.22134404258922574,0.40615111591289033,37.180727769483447
258,0.6932382148341274,0.6932382148341274,37.45655687116309,0.33351650512055503,0.47640538317353343,37.486470763292104
259,0.610964058915678,0.610964058915678,36.66039717555383,0.264387305232269,0.4205973538554279,37.111816902877948
