episode,av_g_reward,av_legit_traffic,av_total_load
0,0.40497772780089603,0.40497772780089603,163.69457317723928
1,0.38703408017478985,0.38703408017478985,152.34196471002065
2,0.44670566925831184,0.44670566925831184,175.09053161917504
3,0.44468016097347113,0.44468016097347113,169.45358596170777
4,0.46021362690592654,0.46021362690592654,173.51042001218377
5,0.44544940624854401,0.44544940624854401,168.47191411450015
6,0.45354311134751057,0.45354311134751057,169.37690788048417
7,0.45018530119280847,0.45018530119280847,169.48552443186244
8,0.44936360471540582,0.44936360471540582,170.95415297251867
9,0.4503058580289454,0.4503058580289454,172.12578947462026
10,0.42867208745358737,0.42867208745358737,165.01593427749614
11,0.45019219531638904,0.45019219531638904,169.6260799631352
12,0.44803566244597526,0.44803566244597526,169.42375380628278
13,0.45538358310497207,0.45538358310497207,172.03034890054658
14,0.45281833758521828,0.45281833758521828,171.3535708550146
15,0.44587978309191545,0.44587978309191545,170.40205237641288
16,0.43984981261038919,0.43984981261038919,166.24836114421814
17,0.4668339913845595,0.4668339913845595,174.57435130440814
18,0.45440518121678608,0.45440518121678608,170.47913364991683
19,0.46012197298299801,0.46012197298299801,171.65894635048863
20,0.44224580717367051,0.44224580717367051,165.81514066837326
21,0.45063953944142365,0.45063953944142365,166.90468352060725
22,0.46181910219902172,0.46181910219902172,170.06728635070971
23,0.46036714107349647,0.46036714107349647,170.50623776579476
24,0.46301404504101773,0.46301404504101773,172.20163225539284
25,0.45588378964432674,0.45588378964432674,170.47815247375999
26,0.47400595538323015,0.47400595538323015,173.71608097842505
27,0.440620012931208,0.440620012931208,164.82640650895763
28,0.44548174810802388,0.44548174810802388,167.41501971786178
29,0.42531957430953382,0.42531957430953382,162.10764652337789
30,0.42993841548349787,0.42993841548349787,166.45535897778888
31,0.44684275259397188,0.44684275259397188,171.4826592045701
32,0.45084796991891529,0.45084796991891529,174.77763455743585
33,0.45423934513142727,0.45423934513142727,174.3650201009068
34,0.44022990821754215,0.44022990821754215,171.7675689818663
35,0.42900944253537759,0.42900944253537759,165.65673190906261
36,0.44684329610075169,0.44684329610075169,170.96718991373913
37,0.44465445037511453,0.44465445037511453,168.21439398153561
38,0.43270340718154704,0.43270340718154704,167.5615119244172
39,0.44321376765242093,0.44321376765242093,172.50760742517235
40,0.44303967096596314,0.44303967096596314,171.0468782292358
41,0.44160042397626154,0.44160042397626154,172.63909525480184
42,0.44256191812463569,0.44256191812463569,171.4403961884874
43,0.44322950177109749,0.44322950177109749,172.72221372902214
44,0.43987930091808636,0.43987930091808636,170.34456450832775
45,0.4390303806594541,0.4390303806594541,170.27541558426373
46,0.42891576970961715,0.42891576970961715,165.40514316026631
47,0.44352771341031205,0.44352771341031205,173.3345605077283
48,0.44147221215716276,0.44147221215716276,171.69440915342255
49,0.43430324063144593,0.43430324063144593,170.02611669504336
50,0.43007366525541429,0.43007366525541429,168.45426865985283
51,0.44212618712501373,0.44212618712501373,170.42884795557782
52,0.44546703139614879,0.44546703139614879,171.20127728884725
53,0.42959740657094336,0.42959740657094336,164.96927467955771
