#x,0,1,2,3,4,5,6,7,8,9
-52.083333333333336,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-50.0,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-47.916666666666664,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-45.833333333333329,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-43.749999999999993,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-41.666666666666657,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-39.583333333333321,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-37.499999999999986,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-35.41666666666665,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-33.333333333333314,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-31.249999999999982,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-29.16666666666665,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-27.083333333333318,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-24.999999999999986,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-22.916666666666654,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-20.833333333333321,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-18.749999999999989,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-16.666666666666657,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-14.583333333333323,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-12.499999999999989,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-10.416666666666655,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-8.3333333333333215,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-6.2499999999999876,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
-4.1666666666666536,-36.452293878984904,-30.299578041333437,-42.33373594079125,-35.774885307124755,-39.244831545850921,-34.268304795102488,-33.22467058654545,-22.095919118989869,-22.863814551958036,-14.410307739078274
