episode,t,global_t,g_reward,legit_traffic,total_load
0,0,0,0.24164901964419372,0.24164901964419372,50.90707186906545
0,1,1,-1,0.6963314323298985,62.23784424471826
0,2,2,-1,0.19357714255031383,53.38133809143123
0,3,3,-1,0.40565644376723037,57.248026608004245
0,4,4,-1,0.2440639543099672,54.575125736024255
0,5,5,-1,0.3382760173923931,55.93122751392831
0,6,6,0.07933728998478587,0.07933728998478587,50.89663042072244
0,7,7,-1,0.7644463772361564,63.82119258801107
0,8,8,-1,0.13809000090915993,52.57633969202258
0,9,9,-1,0.39277155646192563,57.01718025096375
0,10,10,-1,0.005837737359392203,50.06982473027382
0,11,11,-1,0.2099825858589712,53.82820775778633
0,12,12,-1,0.48294268593166056,58.76188570974566
0,13,13,1.0,1.0,77.27000075573767
0,14,14,1.0,1.0,78.78693679526194
0,15,15,1.0,1.0,79.71081699190215
0,16,16,1.0,1.0,79.69804517761794
0,17,17,1.0,1.0,64.33365325198513
0,18,18,0.7008289163035963,0.7008289163035963,35.44653184268812
0,19,19,0.2184546165965315,0.2184546165965315,25.002348551101324
0,20,20,0.8052554532989761,0.8052554532989761,35.65620889137969
0,21,21,0.6382918843585076,0.6382918843585076,33.015396593641654
0,22,22,1.0,1.0,45.08160313822935
0,23,23,0.24156459025404742,0.24156459025404742,26.000923835704373
0,24,24,0.06108185877232564,0.06108185877232564,24.20222790412175
0,25,25,0.0,0.0,22.195660990613682
0,26,26,1.0,1.0,48.119435781567574
0,27,27,1.0,1.0,69.98486535788032
0,28,28,1.0,1.0,59.033861609244
0,29,29,0.01336068075401564,0.01336068075401564,22.774583848338366
0,30,30,1.0,1.0,41.786726437735744
0,31,31,1.0,1.0,50.80438890974654
0,32,32,0.43107803783591225,0.43107803783591225,31.212905542777136
0,33,33,0.5580235102881579,0.5580235102881579,33.77329115995843
0,34,34,0.5347515387546572,0.5347515387546572,31.835053988785923
0,35,35,0.33068180308288525,0.33068180308288525,27.684166227199842
0,36,36,0.006096543805308781,0.006096543805308781,23.50743096012017
0,37,37,0.0,0.0,22.145988470245623
0,38,38,0.0004108909048107033,0.0004108909048107033,23.065549968401072
0,39,39,0.01465252048869764,0.01465252048869764,22.675283464356873
0,40,40,0.5105895920751307,0.5105895920751307,30.75363021933509
0,41,41,1.0,1.0,70.00606264982476
0,42,42,1.0,1.0,71.33500788536796
0,43,43,1.0,1.0,54.08302594979971
0,44,44,1.0,1.0,50.03397171771931
0,45,45,0.5200675441093093,0.5200675441093093,34.90730170423319
0,46,46,0.0005494752162361544,0.0005494752162361544,24.52039411998852
0,47,47,0.004002971396982783,0.004002971396982783,22.019487025455426
0,48,48,0.0,0.0,21.526463073550154
0,49,49,0.010476637050596548,0.010476637050596548,24.065504671272958
0,50,50,0.00045269515260552726,0.00045269515260552726,21.90106311796634
0,51,51,0.0,0.0,21.526592155185707
0,52,52,0.0,0.0,21.42314047692819
0,53,53,0.0,0.0,21.2206967286056
0,54,54,0.0009052597022521835,0.0009052597022521835,23.58925661807615
0,55,55,0.6901042475799689,0.6901042475799689,34.797714995256925
0,56,56,1.0,1.0,58.11693135653182
0,57,57,1.0,1.0,71.30734875098622
0,58,58,1.0,1.0,44.371300782949824
0,59,59,0.803422878997186,0.803422878997186,35.758723692935625
0,60,60,0.5386570358087891,0.5386570358087891,31.20722912574979
0,61,61,0.45461368351798387,0.45461368351798387,29.595182656082912
0,62,62,0.331254119503136,0.331254119503136,27.485696551148298
0,63,63,0.0,0.0,21.490599593813183
0,64,64,0.0,0.0,21.168452434424463
0,65,65,0.0,0.0,21.079779271956475
0,66,66,0.000451800148613925,0.000451800148613925,21.297725330544036
0,67,67,0.011072430956654828,0.011072430956654828,21.229696190318737
0,68,68,0.0004465559124906123,0.0004465559124906123,21.298886447476605
0,69,69,0.010585935476667441,0.010585935476667441,21.202508301746246
0,70,70,0.0,0.0,20.954033435559616
0,71,71,1.0,1.0,65.94025970318445
0,72,72,1.0,1.0,70.38343801877794
0,73,73,1.0,1.0,69.90251685970371
0,74,74,1.0,1.0,48.24527170191463
0,75,75,0.38665157341382694,0.38665157341382694,27.93294906803837
0,76,76,0.009182307782705089,0.009182307782705089,20.51607259586321
0,77,77,0.007392965055512912,0.007392965055512912,23.960716387889754
0,78,78,0.0004206711139953319,0.0004206711139953319,21.636219434074142
0,79,79,0.0,0.0,21.412422053129415
0,80,80,0.010618529135705015,0.010618529135705015,25.01334202820684
0,81,81,0.0004525562819677743,0.0004525562819677743,22.08133646528144
0,82,82,0.0,0.0,21.289298146787107
0,83,83,0.0,0.0,21.76077645694533
0,84,84,0.0,0.0,20.97084512939797
0,85,85,0.0,0.0,21.424742510107542
0,86,86,0.11227982823860501,0.11227982823860501,23.23270614907987
0,87,87,1.0,1.0,55.63675676100268
0,88,88,1.0,1.0,50.254464949252196
0,89,89,0.9113109724483076,0.9113109724483076,37.40946488056173
0,90,90,0.9206564713256838,0.9206564713256838,37.3630749222071
0,91,91,0.4136102320317135,0.4136102320317135,28.339974415564175
0,92,92,0.21888117690394235,0.21888117690394235,24.793051352174388
0,93,93,0.08294537165479061,0.08294537165479061,21.47793855469443
0,94,94,0.12076100441869586,0.12076100441869586,23.7945202555942
0,95,95,0.14479758302070284,0.14479758302070284,25.28662800245519
0,96,96,0.0,0.0,20.737490642267602
0,97,97,0.010499548414164004,0.010499548414164004,21.218604683731385
0,98,98,0.0,0.0,19.427678436925348
0,99,99,0.0004448220123134561,0.0004448220123134561,21.887758469123085
0,100,100,0.0,0.0,20.793939816377424
0,101,101,0.9885599279949027,0.9885599279949027,38.65688021095724
0,102,102,1.0,1.0,43.824430239235355
0,103,103,1.0,1.0,41.72856047146089
0,104,104,0.7889825239352809,0.7889825239352809,36.744773283180805
0,105,105,0.3969482480275225,0.3969482480275225,31.157888625225922
0,106,106,1.0,1.0,52.91338934299151
0,107,107,0.3101764966535707,0.3101764966535707,25.005710067462818
0,108,108,0.445934614668446,0.445934614668446,30.36625728119085
0,109,109,0.3698407604879089,0.3698407604879089,27.844591725693206
0,110,110,0.0004762220111616743,0.0004762220111616743,19.702758970133207
0,111,111,0.0,0.0,20.871761487799276
0,112,112,0.0008150968978099812,0.0008150968978099812,19.850924754870903
0,113,113,0.0004519364094583152,0.0004519364094583152,19.69629766136529
0,114,114,0.0,0.0,20.61032007677699
0,115,115,0.00045197624724996853,0.00045197624724996853,18.309851163229023
0,116,116,0.768218388138727,0.768218388138727,31.2128639396432
0,117,117,1.0,1.0,66.48228896262034
0,118,118,1.0,1.0,47.82716962774546
0,119,119,0.26991821345539513,0.26991821345539513,22.961852798878922
0,120,120,0.5395742098236769,0.5395742098236769,29.204948405229196
0,121,121,0.5837782377189182,0.5837782377189182,28.147417972116035
0,122,122,0.358515578766186,0.358515578766186,24.625211042049294
0,123,123,0.1963072522091974,0.1963072522091974,21.202383617279562
0,124,124,0.0,0.0,16.456192827434915
0,125,125,0.0003680823696657223,0.0003680823696657223,17.503382018366963
0,126,126,0.0,0.0,16.748059092478826
0,127,127,0.0003898504216637254,0.0003898504216637254,15.800115726080612
0,128,128,0.0,0.0,16.441235032052173
0,129,129,0.0004564295945739612,0.0004564295945739612,16.981521372152915
0,130,130,0.00047477368730227694,0.00047477368730227694,17.476395607753084
0,131,131,0.7364231894169608,0.7364231894169608,32.410706071986176
0,132,132,1.0,1.0,46.52535678484268
0,133,133,1.0,1.0,66.13846329386543
0,134,134,0.9600381409757319,0.9600381409757319,33.60783282135331
0,135,135,0.9410495013692657,0.9410495013692657,34.442008742634236
0,136,136,0.5402024075803634,0.5402024075803634,27.57508992230768
0,137,137,0.08315755571520432,0.08315755571520432,17.510790107367768
0,138,138,0.0,0.0,16.81848520476483
0,139,139,0.0043976758213127584,0.0043976758213127584,17.041660849147338
0,140,140,0.0004603446863966709,0.0004603446863966709,16.755054908189646
0,141,141,0.00045401807501183603,0.00045401807501183603,17.08757417387489
0,142,142,0.00046143204447068707,0.00046143204447068707,16.985290404541267
0,143,143,0.0004537639393189232,0.0004537639393189232,16.890518638840938
0,144,144,0.0,0.0,17.47699239999845
0,145,145,0.000444611105955631,0.000444611105955631,16.915783238558358
0,146,146,0.007572237886918111,0.007572237886918111,17.474143809652272
0,147,147,0.4994915830537551,0.4994915830537551,26.197027058047546
0,148,148,1.0,1.0,56.34610894959361
0,149,149,1.0,1.0,56.00321761075662
0,150,150,1.0,1.0,39.08301387032731
0,151,151,0.4321143678690381,0.4321143678690381,25.416640546698734
0,152,152,0.8217820065810524,0.8217820065810524,32.29219831366534
0,153,153,0.0,0.0,15.368766374503288
0,154,154,0.0018190831083370394,0.0018190831083370394,15.73502383687628
0,155,155,0.007534699696134521,0.007534699696134521,16.921285043116193
0,156,156,0.0004472018569730446,0.0004472018569730446,16.091919092247338
0,157,157,0.0,0.0,16.428892974175056
0,158,158,0.0004444222697066606,0.0004444222697066606,20.174900258713095
0,159,159,0.0,0.0,16.551837662938578
0,160,160,0.00044425969606294135,0.00044425969606294135,18.915067367074283
0,161,161,0.0013307690545403175,0.0013307690545403175,16.33650409175289
0,162,162,1.0,1.0,50.144375794782285
0,163,163,1.0,1.0,61.94511755129207
0,164,164,1.0,1.0,45.47450159011823
0,165,165,0.8057159275403287,0.8057159275403287,32.20886324865565
0,166,166,1.0,1.0,53.10586651751366
0,167,167,0.8887348902773226,0.8887348902773226,32.808171241308784
0,168,168,0.5965195538632604,0.5965195538632604,28.288207056431798
0,169,169,0.4990021066539185,0.4990021066539185,26.99395119923051
0,170,170,0.0,0.0,15.715583050407535
0,171,171,0.000437831484109526,0.000437831484109526,17.744723958306338
0,172,172,0.003907734783316286,0.003907734783316286,18.33109243349545
0,173,173,0.0,0.0,18.832335311262725
0,174,174,0.00044425870631565787,0.00044425870631565787,17.70961793502255
0,175,175,0.011425826251839279,0.011425826251839279,18.960014589065246
0,176,176,0.0004248353253330006,0.0004248353253330006,20.026611539223587
0,177,177,0.9156829678308515,0.9156829678308515,36.04317259134568
0,178,178,1.0,1.0,53.63636738174685
0,179,179,0.48987356143687305,0.48987356143687305,29.26241314502454
0,180,180,0.3422878639781804,0.3422878639781804,26.36659185081826
0,181,181,0.20610537937705883,0.20610537937705883,23.044298943522115
0,182,182,0.00046629614246000483,0.00046629614246000483,18.705689474356
0,183,183,0.00040655592639337034,0.00040655592639337034,19.164926081575896
0,184,184,0.0,0.0,18.45232078680102
0,185,185,0.0,0.0,18.973329315472455
0,186,186,0.0004762546388575533,0.0004762546388575533,18.318044305000363
0,187,187,0.0,0.0,18.285589921604274
0,188,188,0.0,0.0,18.204595788684202
0,189,189,0.0004309757597573686,0.0004309757597573686,18.07049059780592
0,190,190,0.0009466562623964305,0.0009466562623964305,18.605157658230084
0,191,191,0.0,0.0,19.96336364724426
0,192,192,0.335092813677654,0.335092813677654,28.15277552151642
0,193,193,1.0,1.0,59.66831547326924
0,194,194,1.0,1.0,69.00171749240143
0,195,195,1.0,1.0,68.20546889294263
0,196,196,1.0,1.0,69.2444806527721
0,197,197,1.0,1.0,69.32845660287742
0,198,198,1.0,1.0,48.26530459943892
0,199,199,0.00045160947131845346,0.00045160947131845346,19.50358294865576
0,200,200,0.00044582162676851534,0.00044582162676851534,19.173808432649782
0,201,201,0.7257945955127754,0.7257945955127754,33.56745188053451
0,202,202,0.16676270265953885,0.16676270265953885,25.938177643607293
0,203,203,0.0004316688473900609,0.0004316688473900609,20.17038042179332
0,204,204,0.0,0.0,19.945103321835614
0,205,205,0.0,0.0,18.88950347472042
0,206,206,0.0009037726207163206,0.0009037726207163206,20.376351548547344
0,207,207,0.4920008085427762,0.4920008085427762,27.131525822349133
0,208,208,1.0,1.0,57.82106425468696
0,209,209,1.0,1.0,39.40643019727399
0,210,210,1.0,1.0,38.958000803604236
0,211,211,0.24823936496233096,0.24823936496233096,20.346588362058284
0,212,212,0.6843258025907523,0.6843258025907523,27.57491265751772
0,213,213,0.27725719044001845,0.27725719044001845,20.641750959676575
0,214,214,0.0004035748108037963,0.0004035748108037963,15.587564180411043
0,215,215,0.0,0.0,15.721733865218454
0,216,216,0.00044860731477525047,0.00044860731477525047,15.215691812700134
0,217,217,0.007909355114702716,0.007909355114702716,15.698231199071586
0,218,218,0.2650742691092969,0.2650742691092969,20.526555742546307
0,219,219,0.0,0.0,17.26578664434837
0,220,220,0.0004586928466992187,0.0004586928466992187,14.799659532971182
0,221,221,0.0,0.0,14.909412489076185
0,222,222,0.6932653166332372,0.6932653166332372,30.391997350894115
0,223,223,0.6826900366040892,0.6826900366040892,27.84952837745675
0,224,224,0.14200632749349212,0.14200632749349212,17.820537005596428
0,225,225,0.0,0.0,15.620725165295665
0,226,226,1.0,1.0,34.890374746263504
0,227,227,0.4353385377567645,0.4353385377567645,23.86343610956727
0,228,228,0.008096833799438418,0.008096833799438418,15.420384124102005
0,229,229,0.0,0.0,15.097690429784361
0,230,230,0.00963753237148793,0.00963753237148793,15.449836932019616
0,231,231,0.01117426282212862,0.01117426282212862,15.45603298900624
0,232,232,0.0,0.0,15.739076226970163
0,233,233,0.0,0.0,15.104711134486699
0,234,234,0.00045566778349554333,0.00045566778349554333,15.905091998763325
0,235,235,0.0045143222763713645,0.0045143222763713645,15.199744596007967
0,236,236,0.0,0.0,15.351409485046503
0,237,237,0.0009215915268896362,0.0009215915268896362,15.83609118699128
0,238,238,1.0,1.0,46.398634755616
0,239,239,1.0,1.0,42.8243600387199
0,240,240,1.0,1.0,40.41080812625583
0,241,241,0.37519979219510763,0.37519979219510763,22.394706473184335
0,242,242,0.0,0.0,15.780145153221497
0,243,243,0.0,0.0,14.977244622877661
0,244,244,0.011218955444034935,0.011218955444034935,15.696957113861123
0,245,245,0.0004287543486566348,0.0004287543486566348,15.066074896872038
0,246,246,0.0038451373430724092,0.0038451373430724092,15.489703028549208
0,247,247,0.00087857967883908,0.00087857967883908,15.649444013980364
0,248,248,0.0,0.0,15.11150129697875
0,249,249,0.0004604535575175908,0.0004604535575175908,15.038429695997765
0,250,250,0.0,0.0,15.72925376646261
0,251,251,0.0008608358020389241,0.0008608358020389241,15.495725243251323
0,252,252,0.23153780761574255,0.23153780761574255,19.636751629517228
0,253,253,1.0,1.0,48.97719061140202
0,254,254,1.0,1.0,45.54758307528564
0,255,255,0.3642435255943457,0.3642435255943457,21.78269164563657
0,256,256,1.0,1.0,37.96972998060397
0,257,257,1.0,1.0,35.40407574184079
0,258,258,1.0,1.0,35.621944813957555
0,259,259,0.3378281750149503,0.3378281750149503,19.859207391328543
0,260,260,1.0,1.0,32.886800581367105
0,261,261,0.11198518535815814,0.11198518535815814,16.547344506461616
0,262,262,0.0,0.0,13.560496788676772
0,263,263,0.2597296930219915,0.2597296930219915,19.180880493647805
0,264,264,0.0,0.0,15.021717143083643
0,265,265,0.0,0.0,14.611152322449744
0,266,266,0.0012417243264120756,0.0012417243264120756,13.548075342982393
0,267,267,0.0008236843846560007,0.0008236843846560007,13.805955470533426
0,268,268,0.45684674382189855,0.45684674382189855,23.244965962984246
0,269,269,1.0,1.0,33.68479625245019
