#x,0,1,2,3,4,5,6,7,8,9
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
-20.514609095097306,-28.410791033264587,-43.580460815815826,-22.08177619466619,-30.247772706059997,-25.724227356375309,-30.729346057130794,8.1732802369680915,-11.242741375521316,9.0778245921882998
