episode,av_g_reward,av_legit_traffic,av_total_load
0,0.26089804995912236,0.26089804995912236,90.05818159839302
1,-0.037340483650099079,0.12426374663430115,93.870707434653724
2,-0.16661319748391137,0.1536851834550868,96.27795329978342
3,-0.26066232012499735,0.12327466590465275,96.672751383169157
4,-0.32054740704232448,0.090519468365298603,95.184015461531274
5,-0.41526686759290943,0.073233593024756155,95.19112610193659
6,-0.17521233634042244,0.10121839192366482,95.267176431861586
7,-0.1145557214871302,0.087175133475965699,94.098111096540237
8,-0.28639427055784222,0.11258940622514564,96.039893319157869
9,-0.16595763055831098,0.10771199808840903,95.769082724830582
10,-0.14751707405899808,0.068858680055791904,91.833459010355739
11,-0.13086759708569351,0.19224098479360413,96.630027827381781
12,-0.13392692857054855,0.16058533469574174,96.389903266705545
13,-0.1486541561507127,0.12182886786162321,95.571040996135309
14,-0.17251031365075326,0.14271704513527766,92.527298170331932
15,-0.14715407101744626,0.10781250151353675,94.680728454732431
16,-0.13881545961730785,0.15485203941897976,96.524057345163115
17,-0.15670605072038596,0.10854284780716857,94.739113212666126
18,-0.29162250520550509,0.0687017576786733,93.93195535670624
19,-0.46927985438158687,0.092525058095908871,93.2640600768963
20,-0.42962931615190447,0.091746661263830173,94.343878993872167
21,-0.19825083333300195,0.057418516892441096,92.734890800739578
22,-0.29701894929011319,0.074003403393959152,92.602379781892438
23,-0.38523390338523067,0.095626674052318311,93.492016327734049
24,-0.47998319566937686,0.031437346084593865,93.658447027915841
25,-0.2293970031546213,0.094573398059867059,94.483864826353965
26,-0.14247578239495742,0.12850851323457399,96.090376827915662
27,-0.17437013481017222,0.087743562747381057,96.042312013187953
28,-0.14807622963998329,0.12869723168175157,96.804414579348858
29,-0.2740417471770859,0.10454562950340281,96.211134638446907
30,-0.11865715491729145,0.15972215515020663,96.300147747511019
31,-0.23468561742696456,0.12648642095122836,96.0685758012322
32,-0.19135572041523169,0.066935536199902737,95.67322856991693
33,-0.1513276783272875,0.12230066691271146,97.925594500328558
34,-0.36363719809497658,0.099975480351066917,95.630717756286018
35,-0.30979090174633006,0.07428154252282923,93.261899212756902
36,-0.32050184743884141,0.12670301534989545,96.61506475292714
